,3449,4132,4130,4131,3447,4129,3451,3448,3450,3452
2022-04-13,6.75,8.5,4.0,4.0,6.0,2.0,6.75,2.25,4.5,12.5
2022-04-14,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-15,2.25,5.0,3.0,2.0,2.0,0.01,2.25,0.01,2.25,6.5
2022-04-16,2.25,6.0,4.0,5.5,5.5,3.5,6.75,0.01,6.75,6.0
2022-04-17,0.01,2.5,4.5,0.01,0.01,4.5,4.8,0.01,2.25,3.5
2022-04-18,0.01,0.01,2.0,2.0,0.01,0.01,0.01,2.25,0.01,3.0
2022-04-19,2.25,2.5,2.5,2.0,6.5,2.0,4.5,2.25,4.5,3.0
2022-04-20,2.25,0.01,3.0,3.0,6.5,0.01,4.5,0.01,2.25,3.0
2022-04-21,2.25,2.0,2.0,4.0,8.0,2.0,6.75,0.01,2.25,3.0
2022-04-22,4.5,4.5,2.0,4.5,2.0,0.01,4.5,4.5,2.25,0.01
2022-04-23,4.8,4.5,4.5,1.5,3.0,2.5,2.55,4.8,2.25,5.6
2022-04-24,2.25,4.0,4.0,4.0,4.0,0.01,0.01,2.25,4.5,3.0
2022-04-25,0.01,5.0,0.01,3.0,7.0,0.01,4.5,0.01,4.5,3.0
2022-04-26,0.01,4.5,0.01,4.5,2.5,3.0,4.5,2.25,4.5,3.0
2022-04-27,0.01,4.0,2.0,4.0,2.5,0.01,4.5,0.01,2.25,6.0
2022-04-28,0.01,2.5,0.01,0.01,0.01,0.01,2.25,0.01,2.25,0.01
2022-04-29,0.01,0.01,0.01,2.0,0.01,0.01,0.01,0.01,2.25,0.01
2022-04-30,11.55,7.0,11.5,6.5,9.0,4.5,4.8,2.25,13.8,12.5
2022-05-01,4.5,9.5,4.0,2.0,5.5,2.0,7.05,2.25,2.25,6.5
2022-05-02,0.01,4.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,7.0
2022-05-03,0.01,2.0,0.01,0.01,2.0,0.01,2.25,0.01,0.01,3.5
2022-05-04,0.01,0.01,0.01,0.01,4.0,0.01,0.01,0.01,0.01,3.0
2022-05-05,2.25,2.5,3.0,2.5,4.5,0.01,4.8,0.01,2.25,3.0
2022-05-06,0.01,2.0,0.01,0.01,0.01,0.01,2.25,0.01,2.25,0.01
2022-05-07,6.75,10.5,8.5,10.5,11.0,2.0,6.75,2.25,6.75,12.0
