,6187,6191,6196,6189,6198,6199,6188,6197,6192,6193,6195
2022-05-11,3.25,16.5,11.5,10.0,9.0,4.8,1.5,4.5,3.0,8.75,7.05
2022-05-12,3.0,28.5,17.0,15.0,12.0,6.0,4.5,3.0,7.5,6.6,6.85
2022-05-13,9.25,12.0,30.0,26.5,23.0,8.0,3.0,7.1,11.0,15.75,18.9
2022-05-14,13.5,27.0,26.5,22.5,18.5,9.0,9.0,7.5,10.5,17.5,19.15
2022-05-15,7.7,16.0,18.5,14.5,16.1,9.0,7.5,7.75,9.85,11.0,4.7
2022-05-16,5.25,23.0,23.5,15.6,10.0,6.0,6.0,8.25,11.25,8.0,10.1
2022-05-17,9.5,15.0,10.0,9.0,13.5,9.5,7.25,6.5,3.0,8.75,14.9
2022-05-18,1.5,4.0,21.0,12.2,15.0,3.5,5.25,5.0,6.25,6.25,17.15
2022-05-19,6.0,16.5,12.0,6.6,11.0,7.5,3.0,0.01,8.35,8.0,4.7
2022-05-20,8.75,24.5,24.0,20.5,26.0,5.85,7.5,7.5,9.5,13.0,17.15
2022-05-21,8.1,24.5,23.5,26.5,19.0,6.6,12.25,12.0,17.25,15.75,11.75
2022-05-22,6.5,19.5,20.0,23.5,17.5,8.5,9.75,7.75,12.0,14.6,15.5
2022-05-23,7.75,18.0,16.0,21.6,7.0,12.25,10.75,11.25,9.1,9.5,12.8
2022-05-24,3.0,22.0,18.0,24.5,17.5,6.0,9.5,4.5,11.0,12.25,7.75
2022-05-25,7.5,28.5,16.0,22.0,8.5,7.75,4.5,3.0,11.0,9.1,16.85
2022-05-26,6.5,22.0,10.0,12.0,16.5,4.5,3.0,4.5,9.0,10.45,10.1
2022-05-27,7.5,23.5,19.0,16.5,10.0,9.25,9.25,7.75,9.25,10.75,12.45
2022-05-28,14.25,29.5,18.0,17.1,10.0,12.75,5.6,3.0,7.75,8.35,7.05
2022-05-29,6.75,22.5,15.5,12.0,15.0,6.5,7.5,6.75,6.25,13.75,12.25
2022-05-30,9.0,24.0,11.0,20.0,16.0,7.5,7.5,4.5,9.75,8.35,10.85
2022-05-31,5.0,27.0,27.0,22.0,12.5,9.75,7.75,12.25,11.0,14.25,14.45
2022-06-01,8.0,20.5,20.5,9.5,10.0,8.5,7.0,10.0,6.0,12.75,9.9
2022-06-02,3.0,22.0,14.5,15.0,14.1,5.0,5.5,3.5,5.5,13.0,17.15
2022-06-03,7.5,18.0,14.0,11.0,21.0,7.5,7.5,6.0,7.5,14.5,10.45
2022-06-04,13.25,30.35,21.0,20.5,28.0,15.0,6.5,9.5,14.5,15.35,20.2
2022-06-05,9.0,32.5,18.0,30.5,22.5,12.25,10.5,8.5,7.25,11.1,13.5
2022-06-06,11.25,11.45,22.0,23.5,24.0,8.1,6.5,6.0,6.0,5.75,13.15
2022-06-07,3.0,4.5,11.0,10.5,12.0,6.0,6.0,3.0,1.5,4.5,3.05
2022-06-08,1.5,19.0,15.5,15.5,9.0,3.0,4.75,3.25,6.5,8.0,10.1
2022-06-09,7.5,27.0,22.0,16.5,20.0,6.0,4.5,8.0,9.0,11.0,19.15
2022-06-10,6.5,17.0,9.5,16.5,21.5,7.5,16.25,9.1,12.5,13.0,10.8
2022-06-11,4.5,22.8,17.5,15.5,18.0,1.5,6.25,8.0,6.5,7.1,18.8
2022-06-12,16.0,35.1,31.5,22.5,20.5,15.75,17.25,14.5,13.6,14.5,24.9
2022-06-13,8.35,30.7,16.5,15.0,13.6,7.75,4.75,6.5,9.5,9.25,10.25
2022-06-14,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-15,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.5,0.01
2022-06-16,1.75,16.0,7.0,7.5,13.0,6.25,3.0,8.0,10.0,1.5,7.05
2022-06-17,13.5,21.8,30.0,21.5,24.5,10.75,7.75,10.75,11.85,14.0,15.85
2022-06-18,9.5,15.1,14.0,17.5,18.0,10.75,3.6,4.75,6.25,10.75,7.75
2022-06-19,6.0,14.5,21.0,26.5,21.5,10.75,7.75,6.0,9.75,10.75,10.1
2022-06-20,7.5,20.0,21.0,23.0,16.0,7.75,9.25,6.25,11.25,10.75,17.15
2022-06-21,6.0,21.5,12.0,4.0,13.5,4.15,6.75,7.75,9.75,7.25,9.15
2022-06-22,11.0,32.0,26.5,23.5,16.1,12.5,11.0,12.25,11.1,16.5,20.2
2022-06-23,4.1,28.5,24.0,21.5,31.0,7.35,8.25,5.0,8.0,12.2,12.45
2022-06-24,3.5,8.0,6.5,3.5,9.0,1.5,0.01,4.5,6.25,4.85,4.7
2022-06-25,8.5,17.0,20.0,26.6,19.6,9.5,3.25,6.25,10.75,9.85,16.8
2022-06-26,6.0,22.5,24.5,18.0,14.5,9.5,8.1,9.0,8.0,6.5,23.95
2022-06-27,3.25,21.6,19.5,12.5,3.0,1.5,4.5,8.75,8.5,9.25,10.8
2022-06-28,6.0,11.5,30.0,18.0,11.0,9.5,6.0,5.0,6.5,6.5,9.4
2022-06-29,3.0,16.0,11.0,6.5,8.0,6.0,1.5,1.0,6.0,6.25,4.7
2022-06-30,4.5,17.5,15.5,8.0,14.5,10.5,4.5,3.5,3.0,12.05,7.75
2022-07-01,3.0,13.0,14.0,13.5,15.5,3.5,4.5,4.75,7.75,11.85,7.05
2022-07-02,12.6,23.5,12.5,14.5,15.0,20.0,6.0,5.0,5.0,6.5,11.5
2022-07-03,5.0,18.0,18.5,11.5,10.5,7.5,3.0,4.5,7.5,6.0,12.1
2022-07-04,3.5,22.0,5.0,10.0,6.5,5.0,5.0,2.0,4.75,7.0,10.1
2022-07-05,1.5,10.0,9.0,14.0,16.0,1.5,3.0,5.25,6.0,8.0,10.8
2022-07-06,3.0,22.0,10.0,9.5,7.0,6.25,7.5,1.5,9.0,6.5,13.15
2022-07-07,7.5,29.5,22.0,20.5,19.5,10.5,7.5,7.5,9.25,12.1,10.45
2022-07-08,9.0,18.5,18.0,16.0,11.0,10.5,7.5,7.5,8.6,8.1,12.45
2022-07-09,8.1,28.1,17.5,16.0,25.5,10.5,6.0,9.0,6.25,9.25,13.3
2022-07-10,8.0,24.5,14.0,18.5,14.5,10.0,9.25,7.75,6.5,7.35,10.8
2022-07-11,4.5,19.1,19.0,8.5,14.5,6.0,4.5,6.0,7.5,7.5,12.8
2022-07-12,1.5,6.5,8.5,6.5,9.5,0.01,6.0,3.0,3.0,8.25,2.35
2022-07-13,10.75,22.0,22.6,9.5,15.0,6.0,3.5,4.75,6.75,8.75,18.2
2022-07-14,9.5,28.0,19.0,13.6,9.0,9.85,8.25,8.25,13.75,3.0,11.75
2022-07-15,6.0,13.6,13.0,15.1,12.1,6.0,7.75,8.6,6.0,0.01,12.45
2022-07-16,12.25,21.0,18.5,15.5,18.5,10.35,9.75,5.0,6.5,6.0,12.45
2022-07-17,8.5,26.1,12.0,11.5,12.5,8.0,7.5,3.5,10.0,8.1,9.2
2022-07-18,9.25,11.1,17.0,14.0,10.5,7.75,4.75,6.25,6.5,10.75,11.85
2022-07-19,5.0,5.0,7.0,12.0,8.0,3.25,5.0,1.75,1.5,3.0,2.35
2022-07-20,9.5,31.0,20.0,15.0,15.5,11.0,5.0,9.0,11.0,10.5,7.4
2022-07-21,6.0,17.5,14.0,6.5,11.0,7.75,7.75,8.25,6.0,9.75,5.4
2022-07-22,11.0,18.5,12.5,15.5,17.0,5.0,6.0,7.5,7.75,6.6,11.75
2022-07-23,14.0,10.0,15.5,9.6,12.0,9.5,8.25,3.0,7.0,3.0,3.05
2022-07-24,13.75,17.5,25.5,19.5,21.5,16.0,9.25,9.5,13.25,13.5,13.85
2022-07-25,5.0,6.0,11.5,7.5,15.5,4.5,7.0,8.5,6.5,8.25,4.7
2022-07-26,4.75,15.5,20.5,10.5,13.5,10.0,5.35,5.0,4.5,7.5,13.15
2022-07-27,3.5,21.5,18.5,15.0,11.0,4.5,3.5,4.5,9.0,12.0,9.4
2022-07-28,8.0,14.5,20.0,10.5,12.0,12.0,10.5,4.5,3.0,8.0,4.7
2022-07-29,15.5,23.5,15.0,17.0,22.5,9.5,5.0,4.5,8.75,11.25,12.8
2022-07-30,14.25,14.0,33.0,15.0,15.1,7.75,1.5,2.35,3.0,3.6,15.15
2022-07-31,9.5,16.0,20.0,13.0,21.0,8.0,6.5,6.5,4.5,6.5,16.2
2022-08-01,5.25,14.5,12.5,6.6,18.0,5.25,2.0,0.01,4.5,6.25,14.45
2022-08-02,3.0,19.85,17.5,7.5,12.5,6.0,3.85,0.01,4.5,9.5,12.25
2022-08-03,7.5,17.5,20.0,13.5,26.0,4.5,5.1,4.5,7.5,11.6,19.5
2022-08-04,4.5,15.5,10.5,14.5,11.5,3.0,4.5,4.5,3.25,7.75,7.75
2022-08-05,1.5,23.0,15.1,10.0,6.5,4.75,4.5,7.75,6.8,9.75,8.8
2022-08-06,13.6,11.0,18.5,25.5,24.5,9.75,11.75,6.75,10.5,1.5,16.2
2022-08-07,8.25,17.0,18.0,13.5,21.5,13.0,9.25,9.5,7.75,6.5,15.15
2022-08-08,3.5,10.5,10.5,14.0,14.5,3.5,3.5,3.5,6.5,8.5,9.75
2022-08-09,3.0,20.0,18.5,15.0,16.6,7.5,6.0,6.0,6.0,9.0,9.4
2022-08-10,1.5,18.5,17.5,6.0,12.0,6.0,4.5,4.5,4.5,6.6,10.1
2022-08-11,7.75,21.0,10.0,16.5,15.0,9.5,4.5,3.5,5.0,8.6,15.85
2022-08-12,4.75,15.5,20.7,22.5,29.0,8.25,7.7,4.75,4.5,17.0,11.9
2022-08-13,9.5,7.5,16.0,6.0,15.5,9.5,0.01,5.0,6.25,6.25,9.2
2022-08-14,1.5,15.5,18.0,10.0,14.0,6.0,7.75,9.25,12.25,8.0,7.75
2022-08-15,1.5,18.0,14.5,9.0,6.0,3.0,3.0,1.5,6.5,8.5,7.05
