,4617,4621,4622,4619,4620,4618,3911
2022-07-04,2.25,3.85,1.1,0.01,0.01,2.25,2.25
2022-07-05,9.25,5.5,9.9,0.01,1.75,9.25,4.0
2022-07-06,2.25,1.1,1.65,0.01,0.01,2.25,0.01
2022-07-07,7.0,2.75,2.2,0.59,1.75,2.25,0.01
2022-07-08,2.5,4.4,4.4,0.01,0.01,4.5,1.75
2022-07-09,7.0,8.25,1.65,0.01,2.63,7.0,1.75
2022-07-10,4.75,6.05,1.65,5.69,1.75,7.25,0.01
2022-07-11,6.75,2.49,3.85,0.01,0.01,6.75,0.01
2022-07-12,0.01,0.01,1.65,1.75,3.5,4.5,0.01
2022-07-13,14.25,6.05,8.8,3.94,6.57,11.5,4.0
2022-07-14,2.25,4.4,0.01,0.01,0.01,2.25,0.01
2022-07-15,9.75,2.2,2.75,5.26,9.2,7.25,1.75
2022-07-16,7.25,5.5,4.95,0.01,0.01,4.5,2.0
2022-07-17,4.75,6.05,3.3,1.75,0.01,7.0,0.01
2022-07-18,2.25,3.3,0.01,0.01,1.75,7.0,0.01
2022-07-19,4.5,3.3,0.01,0.01,1.75,4.5,2.25
2022-07-20,4.75,6.05,2.75,3.94,3.07,4.75,2.0
2022-07-21,2.75,1.65,0.01,0.01,0.01,0.01,0.01
2022-07-22,5.0,4.95,7.15,6.57,5.7,5.25,3.5
2022-07-23,0.01,2.2,0.01,1.75,1.75,2.25,0.01
2022-07-24,7.0,6.6,6.05,0.01,1.75,7.5,1.75
2022-07-25,6.75,2.75,4.4,3.07,3.5,7.0,2.25
2022-07-26,7.0,9.1,2.8,3.94,0.01,4.75,0.01
2022-07-27,0.01,0.7,1.4,0.01,2.63,4.75,0.01
2022-07-28,7.25,0.01,8.4,6.13,5.25,5.0,1.75
2022-07-29,0.01,0.01,0.01,2.19,1.75,2.25,0.01
2022-07-30,2.75,0.01,8.4,1.75,2.63,4.75,1.75
2022-07-31,2.25,0.01,5.6,0.01,3.94,7.0,0.01
2022-08-01,12.5,0.01,14.0,3.5,7.01,9.75,3.5
2022-08-02,2.5,2.8,2.8,1.75,3.5,5.25,2.0
2022-08-03,9.25,14.7,2.8,1.75,3.5,6.75,1.75
2022-08-04,2.25,9.1,0.01,1.75,1.75,0.01,5.5
2022-08-05,2.25,2.1,2.1,0.01,0.01,2.25,0.01
2022-08-06,2.5,8.4,0.01,0.01,0.01,4.75,0.01
2022-08-07,2.25,6.3,5.6,0.01,3.94,4.5,7.0
2022-08-08,11.5,6.3,8.4,4.38,5.25,11.66,5.25
2022-08-09,2.5,6.3,2.74,0.01,0.01,4.5,3.75
2022-08-10,4.75,7.0,3.5,1.75,1.75,4.75,1.75
2022-08-11,5.0,3.9,6.3,1.75,0.01,2.5,3.75
2022-08-12,7.75,5.6,4.9,0.01,0.01,2.75,0.01
2022-08-13,9.5,11.9,2.1,2.19,3.94,0.01,2.25
2022-08-14,5.0,7.0,0.01,6.13,7.88,0.01,4.0
2022-08-15,7.25,0.01,2.8,1.75,2.19,0.01,0.01
2022-08-16,12.5,11.9,3.5,3.5,3.5,7.75,4.0
2022-08-17,0.01,0.01,0.01,1.75,0.01,0.01,2.0
2022-08-18,4.5,8.4,4.9,0.01,5.26,9.25,1.75
2022-08-19,0.01,0.01,0.01,0.01,1.75,0.01,0.01
2022-08-20,0.01,2.1,0.01,1.75,0.01,2.25,0.01
2022-08-21,7.0,5.6,0.7,1.75,3.5,4.75,3.5
2022-08-22,12.0,7.7,7.7,5.25,3.5,9.5,1.75
2022-08-23,7.0,10.5,7.7,0.01,0.01,7.0,0.01
2022-08-24,0.01,1.4,1.4,0.01,0.01,2.25,0.01
2022-08-25,9.75,9.1,2.1,3.5,5.25,9.0,4.0
2022-08-26,0.01,8.4,2.8,3.5,2.63,4.75,3.75
2022-08-27,13.5,21.7,21.0,14.06,13.18,16.0,13.25
2022-08-28,9.75,6.3,5.6,5.04,4.38,9.5,0.01
2022-08-29,4.5,11.9,4.9,3.5,0.01,14.0,1.75
