,3869,3875,4924,4923,4214,4216,4217,3874,3881,3880,3870,3871,4213,3872,3873,3878,3877,3876
2022-05-09,2.0,8.0,6.75,14.0,3.5,1.75,0.01,6.0,0.01,0.01,7.75,0.01,0.01,2.0,4.0,2.0,1.0,4.0
2022-05-10,6.25,6.0,2.5,12.75,5.25,0.01,3.5,2.0,3.5,3.5,7.5,0.01,0.01,2.25,8.0,4.0,4.0,4.0
2022-05-11,4.25,0.01,6.25,4.0,3.75,3.75,4.0,4.0,5.5,5.5,10.0,0.01,0.01,10.25,4.0,0.01,2.0,2.0
2022-05-12,10.0,2.0,12.75,19.25,5.0,5.75,1.75,6.0,0.01,2.0,10.0,4.0,0.01,7.9,8.0,6.0,4.25,6.0
2022-05-13,2.0,2.0,15.75,14.5,0.01,1.75,0.01,6.0,0.01,0.01,10.25,6.0,4.0,6.0,6.0,0.01,2.0,4.0
2022-05-14,12.5,6.0,9.25,21.0,3.5,5.25,1.75,6.5,3.5,5.25,10.0,12.0,4.25,6.5,4.5,6.25,6.25,2.25
2022-05-15,8.5,10.75,11.0,24.5,8.75,7.0,3.5,12.75,5.25,0.01,8.0,6.5,0.01,8.75,9.0,8.25,6.25,8.5
2022-05-16,6.0,4.25,16.25,9.75,5.25,4.25,5.75,4.25,0.01,0.01,11.74,6.0,0.01,6.0,6.25,2.0,2.0,4.25
2022-05-17,0.01,0.01,2.25,9.0,0.01,0.01,0.01,0.01,0.01,0.01,7.5,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-05-18,4.0,6.0,4.5,7.0,3.5,3.5,1.75,4.0,1.75,0.01,2.5,4.0,0.01,2.0,4.0,2.0,2.0,4.0
2022-05-19,6.0,0.01,11.0,5.0,0.01,3.75,1.75,4.0,3.75,1.75,2.75,6.25,0.01,4.25,2.0,2.0,4.0,4.0
2022-05-20,2.0,4.0,10.5,19.0,6.75,3.5,0.01,8.0,1.75,2.25,12.5,6.0,0.01,8.0,10.0,0.01,0.01,2.0
2022-05-21,2.0,2.0,4.75,8.0,5.25,3.5,1.75,4.25,1.75,0.01,7.75,2.25,0.01,6.5,4.5,2.25,0.01,0.01
2022-05-22,8.5,4.25,13.25,21.25,3.75,0.01,3.5,6.25,1.75,0.01,13.25,6.25,0.01,6.25,4.25,2.0,4.25,4.25
2022-05-23,10.0,6.0,14.5,12.75,3.5,3.5,5.25,4.0,3.5,1.75,5.0,6.0,0.01,4.0,6.0,8.0,8.0,6.0
2022-05-24,16.25,4.25,19.0,30.0,0.01,6.0,1.75,4.25,2.25,2.25,17.75,6.25,0.01,10.25,6.0,8.25,6.0,4.25
2022-05-25,12.25,2.0,10.25,10.25,1.75,1.75,0.01,2.25,0.01,3.0,2.75,4.0,0.01,6.25,4.25,4.25,6.25,2.25
2022-05-26,8.0,2.0,7.49,11.25,0.01,0.01,0.01,4.0,0.01,1.75,0.01,6.0,0.01,4.0,0.01,0.01,2.0,2.0
2022-05-27,6.0,6.25,15.0,29.75,9.0,4.25,3.5,10.25,1.75,0.01,0.01,13.75,0.01,10.0,8.0,10.0,12.25,8.0
2022-05-28,10.0,2.0,3.0,2.25,3.5,3.5,3.5,2.0,5.25,5.25,0.01,2.0,0.01,0.01,2.0,2.0,4.0,2.0
2022-05-29,10.75,8.5,11.75,24.75,7.5,1.75,6.25,8.5,1.75,1.75,5.25,10.5,0.01,10.5,8.5,4.25,6.5,10.75
2022-05-30,2.0,6.25,9.75,17.0,3.5,7.25,5.5,6.25,5.75,2.25,8.0,8.0,0.01,4.0,4.0,6.0,6.0,6.25
2022-05-31,6.0,2.0,13.75,9.25,3.5,5.25,1.75,6.5,1.75,0.01,5.0,4.25,0.01,8.5,8.5,2.0,4.0,2.0
2022-06-01,4.0,2.0,16.25,7.25,7.25,7.25,7.25,6.0,1.75,1.75,10.0,6.0,0.01,6.25,6.25,6.0,4.0,4.25
2022-06-02,2.0,4.0,5.0,7.25,0.01,0.01,1.75,4.0,1.75,0.01,5.0,4.0,0.01,2.0,4.0,2.0,2.0,0.01
2022-06-03,2.0,0.01,3.25,12.25,5.25,1.75,0.01,0.01,0.01,0.01,2.5,4.0,0.01,6.0,4.0,2.0,2.0,0.01
2022-06-04,8.25,6.0,11.5,9.0,5.25,1.75,1.75,8.25,7.0,1.75,7.5,6.0,0.01,4.0,2.0,6.0,8.0,4.0
2022-06-05,2.0,10.25,15.75,18.5,3.5,1.75,0.01,10.25,3.5,1.75,2.75,0.01,0.01,0.01,0.01,8.25,8.0,12.5
2022-06-06,2.25,8.25,5.75,13.5,0.01,0.01,1.75,4.25,1.75,3.5,0.01,4.25,0.01,4.25,6.25,2.0,4.0,6.25
2022-06-07,4.0,2.0,7.5,8.75,1.75,1.75,0.01,2.0,0.01,0.01,7.75,6.0,0.01,2.0,2.0,2.0,2.0,2.0
2022-06-08,2.0,2.0,0.01,5.5,2.25,4.0,2.0,0.01,0.01,0.01,2.5,2.0,0.01,0.01,0.01,0.01,0.01,2.0
2022-06-09,8.25,8.25,13.0,9.74,1.75,3.5,3.5,10.25,1.75,0.01,5.25,6.25,0.01,0.01,0.01,4.25,6.25,2.25
2022-06-10,8.25,6.0,8.75,15.25,7.0,7.0,3.5,8.0,1.75,1.75,2.5,4.0,0.01,2.0,0.01,4.0,4.0,4.0
2022-06-11,4.25,0.01,0.01,2.5,3.5,3.75,3.5,0.01,0.01,0.01,2.75,2.25,0.01,0.01,0.01,0.01,0.01,0.01
2022-06-12,4.25,8.25,9.5,18.25,5.25,7.0,1.75,8.5,0.01,5.25,7.75,10.25,6.25,2.25,4.5,10.5,4.0,6.5
2022-06-13,8.0,2.0,2.25,15.0,1.75,1.75,3.5,4.0,0.01,0.01,2.5,2.0,0.01,0.01,0.01,6.0,4.0,2.0
2022-06-14,2.0,4.0,5.0,9.25,6.25,3.5,1.75,4.0,0.75,0.01,5.25,2.0,0.01,0.01,0.01,0.01,2.0,2.0
2022-06-15,2.25,0.01,8.5,11.5,7.0,0.01,3.5,0.01,0.01,0.01,8.0,6.25,4.5,4.25,4.0,2.0,2.0,2.0
2022-06-16,6.0,4.0,3.0,5.25,5.25,1.75,1.75,4.0,0.01,3.5,2.5,2.0,4.0,0.01,2.0,0.01,0.01,0.01
2022-06-17,4.0,6.0,10.0,17.0,1.75,0.01,3.5,4.0,1.75,1.75,7.5,6.0,6.0,6.0,4.0,2.0,6.0,0.01
2022-06-18,2.0,6.0,0.01,6.75,4.0,3.5,1.75,2.0,3.5,3.5,5.0,2.0,6.25,6.5,6.5,0.01,0.01,4.0
2022-06-19,8.25,6.5,5.0,14.25,10.75,7.25,5.25,7.5,5.25,5.25,10.25,4.0,4.0,4.0,6.0,8.25,8.75,4.25
2022-06-20,10.25,2.0,14.75,14.5,4.0,2.25,3.5,2.0,1.75,0.01,10.25,6.0,8.0,6.0,8.0,4.0,4.0,2.0
2022-06-21,6.0,0.01,0.01,7.75,0.01,0.01,3.5,2.0,1.75,1.75,7.5,2.0,0.01,4.0,2.0,2.0,2.0,2.0
2022-06-22,6.0,0.01,4.5,7.0,0.01,1.75,1.75,4.0,0.01,0.01,2.5,2.0,0.01,0.01,2.0,0.01,0.01,0.01
2022-06-23,4.25,0.01,2.25,7.75,3.5,0.01,0.01,0.01,0.01,1.75,0.01,0.01,6.0,4.0,0.01,0.01,0.01,0.01
2022-06-24,4.0,4.0,9.75,12.0,1.75,5.25,1.75,4.0,3.75,0.01,5.25,2.0,2.0,2.0,2.0,2.25,4.25,4.0
2022-06-25,10.0,6.25,13.0,18.74,5.25,1.75,3.5,4.0,7.0,3.5,7.5,10.0,8.0,6.0,6.0,4.0,6.0,6.25
2022-06-26,6.25,4.25,20.5,30.25,1.75,0.01,0.01,6.25,0.01,0.01,15.0,10.0,8.25,6.0,8.5,4.25,4.25,4.25
2022-06-27,2.0,4.25,14.75,7.75,1.75,1.75,0.01,6.25,7.0,1.75,5.0,2.0,2.25,0.01,4.25,4.0,4.0,5.5
2022-06-28,6.0,2.25,7.0,7.5,5.25,5.25,5.25,4.25,5.25,1.75,5.0,8.0,4.0,0.01,0.01,4.25,6.25,4.25
2022-06-29,8.0,2.0,10.25,14.0,3.5,11.0,2.0,6.0,9.25,0.01,12.5,4.0,8.0,4.0,4.0,4.25,4.5,6.0
2022-06-30,6.25,2.0,17.5,19.5,0.01,1.75,0.01,0.01,0.01,0.01,8.0,6.25,4.25,0.01,0.01,0.01,0.01,2.0
2022-07-01,6.25,4.0,12.5,18.0,1.75,1.75,1.75,4.0,3.5,5.25,8.0,4.0,4.0,4.0,4.0,4.0,6.0,2.0
2022-07-02,6.0,6.25,8.0,16.5,8.75,5.25,3.5,3.5,5.25,1.75,12.5,6.0,8.25,8.25,6.25,2.25,6.25,4.25
2022-07-03,8.0,4.0,12.5,17.25,0.01,2.75,0.01,4.0,0.01,1.75,5.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0
2022-07-04,4.25,0.01,0.01,2.25,3.75,3.75,0.01,0.01,0.01,0.01,2.75,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-07-05,12.25,6.0,14.0,22.25,3.5,5.25,3.5,6.0,1.75,3.5,10.0,10.0,4.25,8.0,6.25,4.0,0.01,2.0
2022-07-06,8.25,2.0,16.75,12.25,1.75,4.25,1.75,4.0,0.01,4.0,7.5,4.25,4.0,4.0,2.25,2.0,2.0,4.0
2022-07-07,10.0,2.0,7.25,10.25,3.5,7.25,1.75,2.0,2.0,2.0,7.5,8.25,6.25,4.25,2.0,2.0,2.0,4.0
2022-07-08,6.0,6.0,18.0,24.5,10.5,3.5,3.5,4.0,3.75,3.5,12.5,8.0,6.0,12.0,10.0,6.0,6.0,2.0
2022-07-09,4.0,2.0,9.75,6.75,0.01,0.01,0.01,2.0,0.01,0.01,5.0,4.0,2.0,0.01,2.0,0.01,0.01,0.01
2022-07-10,8.25,2.0,12.0,13.0,1.75,8.75,1.75,2.0,3.5,1.75,7.75,4.0,2.25,2.0,2.0,2.0,4.0,2.0
2022-07-11,8.25,2.0,4.5,13.75,0.01,2.0,1.75,2.0,3.5,5.25,7.75,6.25,2.25,0.01,2.0,4.0,4.0,6.0
2022-07-12,6.0,2.0,6.75,4.75,5.25,1.75,3.5,0.01,3.5,0.01,10.0,2.0,2.0,0.01,0.01,0.01,2.0,2.0
2022-07-13,2.25,0.01,4.5,4.5,0.01,1.75,0.01,0.01,0.01,1.75,2.75,2.0,2.0,2.0,2.0,2.0,2.0,0.01
2022-07-14,10.0,0.01,7.25,16.5,0.01,1.75,0.01,2.0,0.01,0.01,10.5,4.0,2.0,0.01,0.01,0.01,0.01,0.01
2022-07-15,6.25,2.0,10.25,22.75,0.01,0.01,0.01,2.0,0.01,1.75,7.5,8.0,6.25,6.25,6.0,4.0,2.0,2.0
2022-07-16,0.01,6.0,7.75,5.75,0.01,3.5,0.01,4.0,0.01,0.01,2.75,2.25,2.25,2.25,2.25,4.25,4.0,2.0
2022-07-17,10.5,4.0,8.0,18.5,10.5,3.5,0.01,4.0,3.5,5.5,13.0,4.25,6.25,4.25,6.25,4.25,2.0,4.0
2022-07-18,2.0,2.0,9.25,10.5,1.75,1.75,1.75,2.0,0.01,0.01,5.0,2.0,6.25,4.25,2.25,6.0,6.0,2.0
2022-07-19,4.0,0.01,5.0,7.25,2.0,2.0,0.01,0.01,1.75,0.01,2.5,2.0,2.0,2.0,4.0,2.0,4.0,2.0
2022-07-20,2.0,4.25,4.75,4.5,5.25,7.0,1.75,4.25,5.25,1.75,2.5,2.0,2.0,2.25,2.25,4.25,4.25,2.0
2022-07-21,10.0,2.0,14.25,12.0,3.75,3.75,2.0,2.0,3.75,0.01,10.25,6.0,6.0,2.0,4.25,2.0,2.0,0.01
2022-07-22,4.0,2.0,12.5,15.0,3.5,3.5,1.75,4.0,0.01,0.01,10.25,6.0,8.0,8.0,8.0,2.0,2.0,2.0
2022-07-23,4.25,2.25,8.0,10.75,0.01,0.01,0.01,2.25,0.01,0.01,5.0,2.0,0.01,2.0,2.25,6.5,6.5,2.25
2022-07-24,12.25,0.01,3.25,11.25,5.25,3.5,1.75,0.01,0.01,1.75,8.0,2.0,2.0,0.01,0.01,2.0,0.01,0.01
2022-07-25,6.5,2.25,9.5,18.5,3.5,0.01,0.01,4.25,0.01,0.01,5.25,4.0,4.25,2.0,4.25,6.25,4.25,4.25
2022-07-26,3.0,2.25,2.75,14.0,4.0,0.01,0.01,0.01,4.0,4.0,2.75,2.25,4.25,2.25,4.25,2.25,4.5,4.5
2022-07-27,4.5,2.25,3.0,5.0,4.0,2.0,0.01,0.01,0.01,0.01,2.75,0.01,2.25,0.01,2.25,4.5,4.5,2.25
2022-07-28,4.5,0.01,13.25,7.75,0.01,0.01,0.01,0.01,0.01,0.01,2.75,2.5,2.5,2.5,2.5,0.01,0.01,0.01
2022-07-29,9.0,6.75,15.5,20.25,6.0,4.0,2.0,4.5,2.0,2.0,5.5,4.5,4.5,11.25,9.0,4.5,4.5,6.75
2022-07-30,6.75,4.75,8.0,16.0,6.0,8.0,0.01,4.5,2.0,4.0,8.5,4.75,2.25,0.01,2.25,7.0,4.75,2.25
2022-07-31,4.5,4.75,9.25,16.75,0.01,0.01,0.01,4.75,0.01,0.01,3.0,7.0,4.75,2.5,4.75,2.5,4.25,2.25
2022-08-01,2.5,5.0,6.25,9.75,2.5,2.0,0.01,9.25,0.01,2.0,0.01,2.5,0.01,0.01,2.25,2.25,6.24,11.75
2022-08-02,13.75,2.5,20.75,17.25,2.0,4.25,6.25,0.01,0.01,0.01,8.25,13.75,9.25,4.75,0.01,2.5,2.5,4.5
2022-08-03,0.01,2.25,0.01,8.5,0.01,0.01,4.0,4.5,6.0,0.01,3.0,4.5,4.5,2.25,0.01,6.75,4.5,0.01
2022-08-04,4.5,0.01,10.25,13.0,0.01,0.01,0.01,2.25,2.0,2.0,3.0,4.5,2.25,2.25,0.01,4.5,2.25,0.01
2022-08-05,14.25,9.25,17.75,20.5,4.0,8.0,4.0,9.0,0.01,2.0,14.0,6.75,11.25,9.0,0.01,7.0,11.5,4.5
2022-08-06,4.75,9.5,7.0,12.5,6.0,4.0,4.0,9.5,6.0,4.0,5.75,4.5,7.0,4.5,0.01,7.0,11.5,12.0
2022-08-07,13.5,9.25,21.0,10.24,2.5,6.5,8.0,4.5,2.0,0.01,5.75,6.75,4.75,4.5,0.01,4.5,11.5,6.75
2022-08-08,2.25,2.25,2.75,3.25,4.0,2.25,1.0,4.5,0.01,2.0,2.75,2.25,2.25,2.25,0.01,2.25,2.25,2.25
2022-08-09,6.75,2.5,11.75,13.0,4.0,2.0,4.0,2.5,4.0,4.0,8.25,11.25,4.5,2.25,0.01,0.01,2.5,2.5
2022-08-10,6.75,0.01,7.75,5.25,2.0,2.0,2.0,0.01,0.01,2.0,2.75,4.5,2.25,2.25,0.01,0.01,2.25,0.01
2022-08-11,7.0,2.25,2.5,8.75,2.0,2.0,0.01,0.01,2.0,2.0,0.01,2.5,0.01,0.01,0.01,2.25,2.25,2.25
2022-08-12,11.25,2.25,15.25,24.25,8.0,6.0,2.0,2.25,1.8,0.01,14.0,11.25,9.0,9.0,6.75,6.75,6.75,9.0
2022-08-13,4.5,0.01,5.5,9.25,4.0,4.0,4.0,2.25,2.0,0.01,5.5,4.5,4.5,2.25,2.25,2.25,2.25,0.01
2022-08-14,16.0,6.75,20.0,22.25,10.0,0.01,4.0,9.0,2.0,2.0,11.25,7.0,9.25,0.01,6.75,6.75,2.25,6.75
2022-08-15,11.25,2.25,12.75,25.22,6.0,2.0,0.01,6.75,0.01,2.0,8.25,4.5,4.5,4.5,4.5,2.25,6.75,2.25
2022-08-16,6.75,2.25,8.75,7.75,4.0,2.0,2.0,2.25,2.0,2.0,5.5,2.25,6.75,4.5,0.01,4.5,2.25,4.5
2022-08-17,2.25,2.25,4.0,2.75,2.0,4.0,4.0,2.25,2.0,4.0,2.75,4.5,2.25,0.01,0.01,4.5,2.25,2.25
2022-08-18,4.75,0.01,10.5,13.5,0.01,2.0,0.01,0.01,0.01,0.01,11.25,7.0,6.75,2.25,4.5,2.25,0.01,0.01
2022-08-19,7.0,6.75,3.75,10.25,10.75,8.5,8.0,7.25,6.0,4.0,11.5,6.75,6.75,4.5,6.75,0.01,4.5,6.75
2022-08-20,13.75,0.01,16.5,21.0,2.0,2.0,0.01,2.5,2.0,0.01,8.75,7.25,7.25,7.25,4.75,7.0,4.75,4.75
2022-08-21,5.0,4.75,11.49,19.5,0.01,0.01,0.01,9.5,2.0,0.01,0.01,4.5,7.0,7.0,4.75,7.25,7.25,9.5
2022-08-22,9.25,0.01,8.5,14.25,2.0,0.01,0.01,2.25,0.01,0.01,8.5,4.5,4.5,4.5,4.5,0.01,2.25,0.01
2022-08-23,6.5,2.25,5.25,9.75,2.0,0.01,2.0,2.25,2.0,2.0,0.01,2.25,2.25,0.01,2.25,4.5,4.5,2.25
2022-08-24,7.0,0.01,10.5,19.0,0.01,0.01,6.0,4.5,2.0,0.01,5.5,4.75,7.0,4.5,2.25,4.5,2.25,4.5
2022-08-25,9.0,0.01,5.25,15.75,0.01,2.0,4.0,0.01,0.01,0.01,5.75,4.5,0.01,4.5,4.5,0.01,0.01,0.01
2022-08-26,4.75,0.01,12.25,16.5,2.25,4.25,2.25,9.0,0.01,0.01,8.5,7.25,2.25,2.5,6.75,2.25,4.5,6.75
2022-08-27,2.25,2.5,12.5,8.0,0.01,0.01,0.01,5.0,0.01,0.01,2.75,2.5,2.5,2.5,2.5,2.25,2.25,2.5
2022-08-28,11.5,0.01,12.0,17.25,2.0,2.0,4.25,2.25,2.0,0.01,8.5,6.5,2.25,2.25,2.25,4.5,2.25,2.25
2022-08-29,9.25,0.01,15.5,11.75,2.0,0.01,0.01,2.25,0.01,0.01,11.25,4.5,4.75,2.25,2.25,0.73,0.01,2.25
2022-08-30,6.75,2.25,5.0,18.5,2.0,4.5,5.0,2.25,2.0,2.0,5.5,4.75,8.75,6.75,4.75,4.5,2.25,2.25
2022-08-31,6.75,2.25,7.75,13.25,0.01,0.01,0.01,4.75,0.01,0.01,2.75,2.25,0.01,7.0,2.5,4.75,0.01,4.75
2022-09-01,13.75,2.25,8.25,15.75,4.0,4.25,6.25,2.25,2.25,6.0,5.5,6.75,4.5,6.75,4.5,2.25,0.01,2.25
2022-09-02,2.5,0.01,7.25,13.25,0.01,0.01,0.01,6.75,0.01,0.01,11.5,2.25,6.75,6.75,6.75,2.25,0.01,2.25
2022-09-03,4.5,6.75,10.5,15.0,2.0,8.0,6.0,7.0,6.0,4.0,2.75,6.75,4.5,6.75,4.5,7.25,2.25,7.0
2022-09-04,4.5,7.25,8.25,16.0,3.5,0.01,6.75,4.75,7.75,0.01,2.75,2.5,4.5,4.5,4.5,4.75,7.0,7.25
2022-09-05,4.5,2.25,8.25,17.25,8.0,6.0,4.0,6.75,0.01,2.0,11.5,9.25,9.25,7.0,2.25,0.01,2.25,4.5
2022-09-06,6.75,7.25,8.25,8.75,2.0,2.0,0.01,2.25,2.0,2.0,5.75,4.75,2.25,2.25,2.25,2.25,2.25,2.5
2022-09-07,3.75,0.01,14.0,17.75,0.01,2.0,2.25,4.75,0.01,0.01,5.5,2.25,9.0,9.0,4.5,2.5,2.5,2.25
2022-09-08,9.25,0.01,12.75,7.75,2.0,0.01,0.01,0.01,0.01,0.01,6.0,4.5,2.5,0.01,2.25,2.25,2.25,0.01
2022-09-09,6.75,2.25,16.0,19.0,4.0,0.01,0.01,4.5,2.0,6.0,3.0,7.0,4.75,6.75,6.75,2.25,4.5,2.25
2022-09-10,13.75,2.5,12.25,13.0,2.0,2.0,2.0,6.75,2.0,6.0,0.01,9.25,4.5,7.0,9.0,2.25,4.75,4.75
2022-09-11,9.0,2.5,12.5,20.5,4.25,4.0,7.0,4.75,4.25,0.01,8.25,9.0,4.5,4.5,2.25,0.01,4.75,4.75
2022-09-12,7.0,7.0,10.0,10.75,6.25,4.0,4.25,11.5,2.0,0.01,5.5,9.0,2.25,4.5,2.5,4.75,7.0,7.0
2022-09-13,5.0,2.5,9.25,16.75,4.0,2.0,2.0,2.25,2.0,2.0,8.5,2.5,4.75,4.75,4.75,2.25,2.25,2.25
2022-09-14,11.25,2.25,5.25,13.25,0.01,2.75,4.0,0.01,0.01,4.0,2.75,2.25,4.5,2.25,4.5,0.01,2.25,2.25
2022-09-15,2.25,2.25,3.0,11.25,2.0,5.25,0.01,4.5,2.0,0.01,2.75,2.25,4.5,4.5,2.25,0.01,2.25,0.01
2022-09-16,6.75,0.01,11.5,9.75,2.25,6.0,2.0,2.25,0.01,0.01,2.75,6.75,0.01,4.5,4.5,4.5,4.5,2.25
2022-09-17,13.5,2.25,10.0,20.25,8.0,6.5,6.5,4.5,4.0,4.0,13.75,9.0,4.5,6.75,6.75,2.25,2.25,4.5
2022-09-18,9.25,4.75,22.75,27.5,4.0,2.0,0.01,2.5,2.0,2.0,14.5,12.0,11.5,4.75,7.25,9.25,12.0,7.0
2022-09-19,4.5,4.5,7.75,13.25,2.0,2.0,0.01,6.75,0.01,0.01,2.75,2.25,2.25,1.49,0.01,2.25,2.25,2.25
2022-09-20,4.5,0.01,3.75,5.5,0.01,0.01,0.01,0.01,2.0,4.0,2.75,0.01,0.01,4.5,2.25,2.25,2.25,0.01
2022-09-21,6.75,0.01,2.75,9.25,0.01,2.0,2.0,4.5,0.01,0.01,5.5,6.75,4.5,2.25,2.5,2.25,2.5,2.5
2022-09-22,2.25,0.01,2.5,4.0,0.01,2.0,0.01,4.5,0.01,0.01,0.01,0.01,0.01,0.01,2.25,0.01,2.25,4.5
2022-09-23,7.0,4.5,16.0,21.5,10.25,6.25,4.25,9.0,4.25,4.0,5.75,11.5,13.5,11.25,4.5,4.5,4.5,6.75
2022-09-24,2.25,2.25,11.0,14.0,0.01,0.01,0.01,2.25,0.01,0.01,2.75,2.25,2.25,0.01,2.25,2.5,2.5,2.5
2022-09-25,9.5,9.0,14.5,18.5,6.0,6.0,4.75,4.5,4.75,2.25,17.25,9.75,4.75,2.5,4.5,4.5,13.26,9.0
2022-09-26,4.5,7.0,11.25,8.75,0.01,4.0,2.0,0.01,0.01,0.01,0.01,2.25,2.25,7.0,4.75,0.01,7.0,2.25
2022-09-27,9.5,2.5,15.5,15.0,2.25,4.5,2.0,9.5,6.0,0.01,5.5,6.75,9.0,9.0,4.5,7.0,7.0,2.5
2022-09-28,4.5,2.25,2.5,2.75,2.25,2.25,2.5,2.25,2.0,2.0,0.01,0.01,0.01,0.01,0.01,4.5,4.5,2.25
2022-09-29,6.75,0.01,2.75,8.25,0.01,0.01,0.01,0.01,2.0,0.01,5.5,2.25,2.25,0.01,0.01,0.01,0.01,0.01
2022-09-30,2.25,4.5,21.38,27.25,2.25,4.25,2.0,9.0,0.01,0.01,8.5,11.25,9.0,6.75,6.75,0.01,2.25,4.5
2022-10-01,4.5,2.25,13.75,23.75,8.0,4.0,2.0,4.5,4.0,4.0,5.5,4.5,4.5,9.0,6.75,4.75,9.5,4.75
2022-10-02,14.0,7.0,20.25,28.75,4.5,6.75,4.0,5.0,0.01,2.0,17.0,11.25,9.25,7.0,7.0,4.5,4.5,4.75
2022-10-03,13.25,2.25,8.0,12.0,0.01,2.0,8.5,2.5,6.0,0.01,5.75,4.5,6.75,6.25,7.0,2.25,2.25,2.25
2022-10-04,6.75,0.01,13.5,17.5,0.01,4.0,2.0,0.01,0.01,0.01,11.0,4.5,6.75,2.25,6.75,0.01,0.01,0.01
2022-10-05,2.5,7.25,8.5,5.5,6.0,6.0,2.25,7.25,0.01,0.01,3.0,2.5,2.5,0.01,4.75,2.25,4.75,2.5
2022-10-06,4.5,2.25,2.5,5.0,2.0,2.0,0.01,2.25,2.0,2.0,0.01,4.5,2.25,0.01,2.25,2.25,0.01,2.25
2022-10-07,4.5,9.0,19.75,17.25,8.0,2.0,2.0,11.25,2.0,2.0,8.5,9.25,9.25,0.01,6.75,6.75,0.01,6.75
2022-10-08,9.25,4.49,18.0,20.0,4.0,0.01,4.0,4.75,0.01,0.01,11.5,9.25,5.0,0.01,7.25,2.25,0.01,4.75
2022-10-09,11.5,4.5,18.75,20.0,8.0,4.5,6.0,9.0,0.01,0.01,14.25,15.75,9.0,0.01,9.0,7.0,4.49,9.0
2022-10-10,4.5,0.01,2.5,11.0,0.01,2.0,4.0,0.01,0.01,0.01,0.01,2.5,4.75,0.01,0.01,2.25,2.25,2.25
2022-10-11,6.75,6.75,7.5,11.0,4.0,4.0,3.0,7.0,2.0,6.25,11.0,2.25,2.25,0.01,4.75,4.5,7.25,7.25
2022-10-12,6.75,0.01,0.01,11.5,2.0,0.01,0.01,0.01,0.01,2.25,5.5,4.5,2.25,0.01,2.25,2.25,0.01,2.25
2022-10-13,4.75,0.01,7.0,8.0,0.01,2.0,2.0,2.25,0.01,0.01,2.75,6.75,4.5,0.01,4.5,0.01,2.25,2.25
2022-10-14,4.75,4.5,19.25,16.25,6.0,8.0,2.5,6.75,2.0,2.0,11.25,9.25,6.75,4.5,11.25,2.25,4.5,6.75
2022-10-15,6.75,0.01,6.75,13.25,0.01,0.01,0.01,0.01,0.01,2.0,5.5,6.75,2.25,4.5,2.25,0.01,0.01,2.25
2022-10-16,7.0,11.75,20.5,23.0,9.75,5.75,8.25,14.0,0.01,2.75,11.25,7.25,5.0,7.25,9.75,7.25,5.5,7.25
2022-10-17,6.75,0.01,13.75,18.0,2.0,4.0,4.0,4.5,0.01,0.01,5.75,4.5,4.75,4.75,2.25,4.5,4.5,4.5
2022-10-18,4.5,0.01,10.25,11.25,4.0,4.0,2.0,2.25,0.01,0.01,11.0,6.75,6.75,7.0,2.5,4.75,2.5,4.75
2022-10-19,4.5,0.01,4.0,13.0,0.01,2.0,4.0,0.01,4.0,0.01,2.75,0.01,4.5,2.25,6.75,0.01,2.25,0.01
2022-10-20,6.75,0.01,12.5,5.75,4.0,4.0,4.0,0.01,2.0,2.0,5.5,6.75,4.98,4.5,4.5,4.5,4.5,2.25
2022-10-21,7.0,7.0,16.5,19.0,4.5,0.01,2.0,4.75,4.0,4.0,14.0,7.0,9.25,9.25,9.25,4.5,4.75,4.75
2022-10-22,4.5,2.25,8.5,18.0,6.0,2.0,2.0,4.5,2.0,4.0,2.75,2.25,2.25,7.0,7.0,7.0,4.75,4.75
2022-10-23,7.0,4.5,17.0,19.25,10.0,4.0,2.0,9.0,4.0,0.01,14.0,4.75,9.25,4.5,6.75,2.25,4.5,7.0
2022-10-24,9.0,4.5,13.0,17.5,2.0,6.0,6.0,0.01,0.01,0.01,8.25,6.75,6.75,2.25,0.01,4.5,2.25,4.5
2022-10-25,2.25,0.01,2.75,16.75,2.0,2.5,2.5,4.5,2.0,2.0,2.75,2.25,4.5,4.5,4.5,4.5,2.25,2.25
2022-10-26,4.75,2.25,4.0,10.75,6.0,4.0,4.0,2.25,0.01,0.01,8.5,2.5,2.5,2.5,4.5,2.25,2.25,2.25
2022-10-27,6.75,4.75,9.75,12.75,0.01,2.0,2.0,5.0,4.5,0.01,8.5,4.75,2.5,4.5,2.25,2.5,2.5,4.75
2022-10-28,2.5,2.25,7.25,12.25,2.0,2.25,2.0,4.5,6.0,4.0,5.5,6.75,4.5,6.75,11.25,2.25,1.0,4.5
2022-10-29,9.0,2.25,19.0,15.0,2.25,0.01,0.01,2.25,0.01,0.01,2.75,9.0,6.75,4.5,2.25,2.25,0.01,0.01
2022-10-30,7.0,4.75,14.25,7.24,6.0,6.0,2.0,4.5,2.0,2.0,2.75,4.5,4.5,2.25,4.5,4.75,4.5,7.0
2022-10-31,10.0,6.75,14.5,16.5,2.0,4.0,6.25,4.5,6.25,6.25,11.25,4.75,9.25,9.25,6.75,9.5,6.75,6.75
