,3528,3525,3524,3523,3522,3529,3530,3531,3526,3527
2022-02-03,2.25,4.5,9.0,0.01,9.0,30.5,2.25,11.85,9.35,27.5
2022-02-04,4.85,0.01,5.5,0.01,0.01,3.0,7.45,2.25,0.01,0.01
2022-02-05,4.5,4.5,4.5,0.01,4.5,5.85,4.5,4.5,4.5,7.5
2022-02-06,9.35,9.0,6.75,0.01,6.75,34.6,14.2,14.2,9.7,17.25
2022-02-07,4.5,4.5,5.0,2.25,2.25,11.85,7.1,2.6,2.6,7.0
2022-02-08,7.1,4.5,9.0,0.01,6.75,15.65,7.1,9.7,4.5,14.0
2022-02-09,0.01,2.25,2.25,0.01,2.25,3.0,2.25,2.25,2.25,3.25
2022-02-10,4.5,6.75,9.5,0.01,2.25,15.8,6.75,4.5,9.0,9.75
2022-02-11,0.01,0.01,4.5,0.01,0.01,6.0,0.01,2.25,2.6,7.5
2022-02-12,4.85,0.01,4.5,2.25,0.01,6.95,7.45,7.1,2.25,3.75
2022-02-13,2.25,13.5,6.75,2.74,2.75,6.8,7.1,9.7,6.75,6.5
2022-02-14,2.6,4.5,6.75,2.25,9.0,14.4,4.85,12.65,4.85,10.75
2022-02-15,4.85,4.5,9.5,9.5,0.01,8.85,7.45,11.6,5.2,7.5
2022-02-16,4.85,4.5,0.01,0.01,2.25,10.75,2.25,2.25,2.25,3.25
2022-02-17,4.5,9.0,9.0,6.75,4.5,19.45,9.35,9.35,4.5,13.5
2022-02-18,4.85,2.25,6.75,6.75,11.25,15.65,13.0,13.0,11.6,10.75
2022-02-19,0.01,2.25,0.01,0.01,0.01,0.01,0.01,0.01,2.25,0.01
2022-02-20,0.01,2.25,0.01,0.01,0.01,7.75,2.25,2.25,0.01,3.25
2022-02-21,11.95,4.5,4.5,7.75,5.0,25.45,9.35,7.45,9.7,7.5
2022-02-22,6.75,11.25,9.0,2.25,0.01,18.8,9.0,7.1,9.0,14.0
2022-02-23,0.01,0.01,0.01,0.01,2.25,5.85,0.01,0.01,2.25,3.25
2022-02-24,4.5,2.25,12.25,4.5,2.25,13.75,4.5,6.75,4.5,9.75
