2022-10-06,0.01,0.01,12.1,7.7,2.25,0.01,0.01,0.01,0.01
2022-10-07,0.01,5.5,3.3,15.4,0.01,0.01,0.01,0.01,0.01
2022-10-08,0.01,11.0,8.8,13.2,0.01,0.01,0.01,0.01,0.01
2022-10-09,0.01,9.9,31.9,12.1,4.5,0.01,0.01,0.01,0.01
2022-10-10,0.01,0.01,26.4,15.4,9.0,0.01,0.01,0.01,0.01
2022-10-11,0.01,0.01,5.5,0.01,0.01,0.01,0.01,0.01,0.01
2022-10-12,0.01,9.5,16.5,9.9,5.25,0.01,0.01,0.01,0.01
2022-10-13,0.01,0.01,5.5,0.01,4.5,0.01,0.01,0.01,0.01
2022-10-14,0.01,13.2,11.0,6.6,13.5,0.01,0.01,0.01,0.01
2022-10-15,0.01,20.9,24.2,13.2,9.0,0.01,0.01,0.01,0.01
2022-10-16,0.01,14.3,29.7,12.1,4.5,0.01,0.01,0.01,0.01
2022-10-17,0.01,0.01,8.8,6.6,2.25,0.01,0.01,0.01,0.01
2022-10-18,0.01,3.3,9.9,0.01,2.25,0.01,0.01,0.01,0.01
2022-10-19,7.0,9.9,5.5,12.1,2.25,3.25,2.25,9.0,2.25
2022-10-20,6.5,8.8,5.5,13.2,4.5,9.75,9.0,9.0,0.01
2022-10-21,0.01,0.01,0.01,0.01,4.5,6.5,2.25,0.01,0.01
2022-10-22,3.25,4.4,12.1,3.3,0.01,3.25,2.25,0.01,0.01
2022-10-23,13.5,8.8,16.5,9.9,11.25,13.5,6.75,9.0,4.5
2022-10-24,14.0,3.3,23.1,27.5,13.5,10.25,11.85,9.3,9.0
2022-10-25,6.5,0.01,6.6,14.3,0.01,6.5,4.5,4.5,2.25
2022-10-26,7.0,5.5,5.5,8.8,0.01,10.75,4.8,2.25,4.5
2022-10-27,9.75,22.0,16.5,29.7,4.5,7.0,6.75,6.75,2.25
2022-10-28,6.5,3.3,8.8,13.2,9.0,6.5,6.75,2.25,2.25
2022-10-29,3.75,0.01,7.7,5.5,0.01,3.75,4.5,2.25,0.01
2022-10-30,6.5,9.9,14.3,9.9,4.5,2.35,6.75,15.75,2.25
2022-10-31,5.5,3.3,8.8,13.2,6.75,13.5,6.75,9.0,2.25
2022-11-01,0.01,0.01,0.01,0.01,0.01,3.75,0.01,0.01,0.01
2022-11-02,11.25,3.3,14.3,12.1,0.01,6.5,7.05,2.25,0.01
2022-11-03,9.75,11.0,13.2,4.4,11.25,9.75,9.0,6.75,6.75
2022-11-04,3.25,12.1,16.5,12.1,0.01,16.75,0.01,4.5,4.5
2022-11-05,7.5,0.01,13.2,24.2,6.75,21.0,11.25,4.3,0.01
2022-11-06,6.5,16.2,23.1,16.5,11.25,9.75,9.3,6.75,7.05
2022-11-07,0.01,3.3,0.01,5.5,0.01,0.01,6.75,2.25,0.01
2022-11-08,3.25,8.8,8.8,8.8,0.01,6.5,1.35,0.01,0.01
2022-11-09,6.5,2.2,8.8,11.0,0.01,7.0,0.01,4.5,2.25
2022-11-10,3.25,6.6,7.7,17.6,7.75,6.5,6.75,6.75,2.25
2022-11-11,7.0,6.6,7.7,25.3,4.5,10.75,9.0,6.75,6.75
2022-11-12,7.0,8.8,22.0,16.5,4.5,13.5,7.8,4.5,4.5
2022-11-13,14.0,15.4,18.7,8.8,9.0,14.0,4.5,9.0,2.25
2022-11-14,0.01,8.8,9.9,3.3,4.5,6.5,4.5,4.5,2.25
2022-11-15,0.01,0.01,8.8,2.2,0.01,3.75,0.01,0.01,0.01
2022-11-16,10.25,14.3,12.1,11.7,2.25,10.75,6.75,4.5,2.25
2022-11-17,0.01,0.01,0.01,8.8,2.25,6.5,0.01,0.01,2.25
2022-11-18,3.25,0.01,0.01,0.55,0.01,0.01,0.01,2.25,0.01
2022-11-19,14.0,6.6,17.6,24.2,11.25,20.5,13.8,6.75,2.25
2022-11-20,3.25,11.0,16.5,11.0,0.01,6.5,6.75,4.5,0.01
2022-11-21,0.01,5.5,5.5,8.4,4.5,6.5,9.0,2.25,2.25
2022-11-22,3.25,5.5,5.5,14.3,0.01,6.5,0.01,0.01,0.01
2022-11-23,0.01,0.01,3.3,5.5,0.01,0.01,7.05,0.01,0.01
2022-11-24,0.01,3.3,0.01,7.7,2.25,0.01,4.5,4.8,2.55
2022-11-25,7.0,13.2,11.0,12.1,11.0,7.0,4.5,6.75,6.75
2022-11-26,3.75,0.01,0.01,5.5,4.5,3.25,2.25,0.01,0.01
2022-11-27,7.0,18.7,33.85,20.9,6.75,21.25,11.55,13.8,2.25
2022-11-28,9.75,8.8,8.8,12.1,2.25,6.5,4.5,0.01,0.01
2022-11-29,0.01,0.01,12.3,3.3,0.01,6.5,2.25,2.25,0.01
2022-11-30,7.5,4.4,15.4,9.9,0.01,14.0,4.8,2.55,0.01
2022-12-01,0.01,14.3,3.3,14.3,2.25,6.5,2.25,7.05,7.05
2022-12-02,0.01,0.01,0.01,0.01,9.0,0.01,6.75,0.75,2.25
2022-12-03,6.5,19.8,9.9,28.6,20.25,16.25,13.5,9.0,4.5
2022-12-04,10.75,15.4,24.2,28.6,9.0,10.75,14.1,20.85,7.05
2022-12-05,9.75,0.01,11.0,13.2,4.5,9.75,4.5,4.5,2.25
2022-12-06,3.75,3.3,9.9,19.8,0.01,3.25,7.05,4.5,0.01
2022-12-07,0.01,5.5,12.1,11.0,0.01,10.25,4.8,7.05,2.25
2022-12-08,3.25,0.01,9.9,0.01,9.0,3.75,4.5,2.25,2.25
2022-12-09,3.25,0.01,0.01,0.01,3.0,0.01,0.01,0.01,0.01
2022-12-10,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-12-11,20.0,30.8,45.1,22.0,9.0,23.25,22.8,18.3,6.75
2022-12-12,3.25,3.3,20.9,22.0,9.5,16.25,6.75,13.5,4.5
2022-12-13,10.75,2.2,13.2,12.8,2.25,10.75,4.8,0.01,2.25
2022-12-14,0.01,0.01,8.8,0.01,0.01,3.25,0.01,2.25,0.01
2022-12-15,3.75,6.6,3.3,5.5,0.01,0.01,4.5,4.5,2.25
2022-12-16,3.25,3.3,5.5,8.8,2.25,3.75,4.5,0.01,2.25
2022-12-17,14.0,5.5,16.5,9.9,13.5,10.75,4.5,9.0,9.0
2022-12-18,7.5,3.3,6.6,17.6,0.01,7.0,0.01,2.25,0.01
2022-12-19,13.5,16.5,17.2,8.8,13.5,16.25,4.8,7.05,2.55
2022-12-20,3.25,3.3,8.8,3.3,0.01,3.25,2.25,4.5,2.25
2022-12-21,9.75,15.4,13.2,17.6,6.75,16.75,4.5,11.25,2.25
2022-12-22,3.25,3.3,8.8,13.2,2.25,7.0,2.55,2.55,0.01
2022-12-23,3.25,11.0,12.1,4.4,0.01,10.25,2.25,0.01,0.01
2022-12-24,3.25,4.4,4.4,2.2,2.25,3.25,2.25,2.25,2.25
2022-12-25,3.25,13.2,4.4,4.4,4.5,3.25,6.75,2.25,2.25
2022-12-26,17.25,18.7,23.1,20.9,18.0,14.0,6.75,6.15,7.05
2022-12-27,0.01,3.3,0.01,0.01,0.01,3.25,2.25,0.01,0.01
2022-12-28,3.75,0.01,5.5,7.7,0.01,7.5,0.01,0.01,0.01
2022-12-29,0.01,0.01,4.4,6.6,4.5,3.25,4.8,7.05,2.25
2022-12-30,7.0,6.6,6.6,5.5,4.5,13.5,4.5,2.25,2.25
2022-12-31,6.1,7.7,16.5,8.8,13.5,10.25,5.85,7.35,4.5
2023-01-01,3.75,3.3,18.7,7.7,0.01,3.75,9.3,4.5,2.25
2023-01-02,7.5,15.4,35.2,20.9,13.5,23.75,11.55,13.0,2.25
2023-01-03,6.5,6.6,14.3,14.3,0.01,6.5,9.0,6.75,0.01
2023-01-04,0.01,0.01,3.3,8.8,4.5,3.75,2.25,2.25,0.01
2023-01-05,3.25,0.01,14.3,3.3,0.01,10.75,2.25,2.25,0.01
2023-01-06,3.25,3.3,3.3,11.0,9.0,3.25,2.25,6.75,2.25
2023-01-07,3.25,3.3,6.6,12.1,4.5,7.0,7.05,9.3,0.01
2023-01-08,3.75,4.4,27.5,20.9,4.5,10.25,9.0,6.75,2.25
2023-01-09,3.75,3.3,0.01,7.7,0.01,0.01,0.01,2.25,0.01
2023-01-10,0.01,0.01,3.3,0.01,0.01,0.01,0.01,2.25,0.01
2023-01-11,6.0,5.5,9.9,23.1,0.01,10.75,7.05,2.25,0.01
2023-01-12,0.01,0.01,9.9,6.6,0.01,3.25,0.01,0.01,2.25
2023-01-13,0.01,0.01,0.01,7.7,2.25,3.25,4.5,2.25,0.01
2023-01-14,3.25,7.7,9.9,11.0,4.5,6.0,4.5,4.5,2.55
2023-01-15,10.75,8.8,27.5,25.3,6.75,13.5,15.75,13.5,9.3
2023-01-16,16.75,20.9,35.2,23.1,17.25,17.25,12.45,12.45,9.3
2023-01-17,6.5,5.5,8.8,15.4,0.01,13.0,4.5,0.01,0.01
2023-01-18,3.25,3.3,5.5,5.5,0.01,3.25,4.5,2.25,2.25
2023-01-19,3.25,13.2,7.7,7.7,4.5,7.0,6.75,6.75,4.5
2023-01-20,3.25,15.4,9.9,6.6,0.01,13.0,6.75,4.5,2.25
2023-01-21,6.5,11.0,19.8,3.3,6.75,16.75,2.25,2.25,2.25
2023-01-22,14.75,26.4,30.8,30.8,13.5,18.5,9.3,16.05,11.25
2023-01-23,7.0,8.8,0.01,11.0,7.5,13.5,6.75,4.5,4.5
2023-01-24,3.25,0.01,15.4,14.3,0.01,10.25,6.75,4.5,0.01
2023-01-25,10.25,9.9,9.9,19.8,2.25,9.75,4.5,4.5,2.25
2023-01-26,3.25,0.01,0.01,0.01,0.01,3.25,0.01,0.01,0.01
2023-01-27,3.25,0.01,7.7,6.6,9.0,3.25,2.25,2.25,0.01
2023-01-28,10.75,0.01,20.9,13.2,4.5,10.75,4.5,4.5,0.01
2023-01-29,10.25,6.6,13.2,23.1,13.5,20.0,9.0,13.5,4.5
2023-01-30,14.1,11.0,5.5,15.4,2.25,15.0,7.05,2.25,0.01
2023-01-31,0.01,5.5,15.4,15.4,0.01,7.5,2.25,0.01,0.01
2023-02-01,0.01,6.6,8.8,0.01,0.01,7.0,2.25,2.25,0.01
2023-02-02,6.5,14.3,9.9,8.8,0.01,7.0,4.8,4.5,2.25
2023-02-03,3.75,3.3,3.3,11.0,0.01,3.75,4.5,2.25,0.01
2023-02-04,3.25,20.9,23.1,19.75,6.75,13.0,11.25,9.0,4.5
2023-02-05,0.01,3.3,6.6,8.8,0.01,6.5,2.55,4.8,0.01
2023-02-06,3.75,2.9,14.3,21.6,9.0,9.85,7.35,9.6,4.8
2023-02-07,0.01,4.4,22.0,4.4,0.01,10.25,9.0,4.5,0.01
2023-02-08,7.0,0.01,3.3,11.0,0.01,7.0,4.5,0.01,0.01
2023-02-09,3.25,8.8,3.3,6.6,2.25,3.75,6.75,4.5,0.01
2023-02-10,0.01,4.4,3.3,4.4,4.5,3.75,4.5,2.25,0.01
2023-02-11,7.0,4.4,12.1,9.9,4.5,10.25,4.5,2.25,0.01
2023-02-12,2.25,8.8,8.8,9.9,11.25,10.25,9.3,13.5,6.75
2023-02-13,13.0,7.7,13.2,35.2,4.5,11.25,4.5,4.5,0.01
2023-02-14,6.5,8.8,9.9,8.8,0.01,7.0,6.75,4.5,0.01
2023-02-15,3.25,4.4,4.4,5.5,0.01,3.25,0.01,2.55,2.55
2023-02-16,7.0,13.2,8.8,13.2,0.01,10.75,2.25,2.25,0.01
2023-02-17,3.25,15.4,9.9,6.6,0.01,6.5,2.25,4.5,0.01
2023-02-18,9.75,13.2,14.3,19.8,6.75,14.0,13.8,9.3,2.25
2023-02-19,15.85,0.01,18.7,24.2,4.5,9.75,11.25,6.75,0.01
2023-02-20,13.5,12.1,12.1,11.0,6.75,10.25,6.75,4.5,0.01
2023-02-21,6.5,0.01,5.5,4.4,13.5,6.5,2.55,2.55,0.01
2023-02-22,0.01,5.5,4.4,0.01,0.01,0.01,2.25,2.25,0.01
2023-02-23,3.75,0.01,12.1,9.9,0.01,7.0,3.6,2.25,0.01
2023-02-24,10.75,4.4,14.3,24.2,2.25,13.5,9.0,6.75,0.01
2023-02-25,3.75,0.01,3.3,0.01,4.5,0.01,4.5,2.25,0.01
2023-02-26,12.5,14.3,23.1,20.9,11.25,16.75,11.55,4.5,0.01
2023-02-27,3.25,11.0,30.8,14.3,4.5,11.25,9.0,10.65,0.01
2023-02-28,3.75,0.01,13.2,8.8,0.01,7.5,6.75,2.25,0.01
2023-03-01,15.0,14.3,19.8,26.4,2.25,11.25,9.0,4.5,0.01
2023-03-02,3.75,0.01,6.6,9.9,0.01,3.75,2.25,2.25,0.01
2023-03-03,16.25,8.8,23.1,20.9,0.01,23.25,9.0,9.0,0.01
2023-03-04,6.5,12.1,12.1,13.2,4.5,16.75,11.55,4.8,2.25
2023-03-05,3.75,0.01,0.01,3.3,0.01,0.01,0.01,0.01,0.01
2023-03-06,10.25,16.5,17.6,6.6,9.0,13.5,4.8,4.8,4.5
2023-03-07,10.25,12.1,20.1,9.9,9.0,14.5,7.5,7.05,2.25
2023-03-08,0.01,5.5,5.5,7.7,0.01,3.75,0.01,4.8,2.55
2023-03-09,10.25,8.8,8.8,18.7,2.25,3.25,7.05,6.75,4.5
2023-03-10,0.01,0.01,9.9,0.01,0.01,3.25,2.25,2.25,0.01
2023-03-11,6.5,0.01,8.8,22.0,4.5,9.75,11.25,4.5,0.01
2023-03-12,13.0,11.0,20.9,13.2,13.5,13.5,9.0,6.75,4.5
2023-03-13,0.01,3.3,8.8,0.01,7.25,7.5,7.5,4.5,0.01
2023-03-14,3.75,6.6,29.7,17.6,0.01,14.5,9.3,2.25,2.25
2023-03-15,3.25,5.5,4.4,19.8,0.01,3.25,4.8,5.1,2.55
2023-03-16,3.25,5.5,0.01,15.4,4.5,10.25,4.5,6.75,2.25
2023-03-17,9.75,16.5,14.3,18.7,9.0,14.0,10.75,6.75,2.25
2023-03-18,3.75,19.8,14.3,3.3,2.25,7.5,6.75,9.3,4.5
2023-03-19,16.25,15.4,22.0,30.4,11.75,27.5,9.3,9.0,4.5
2023-03-20,3.25,6.6,9.9,4.4,4.5,3.75,6.75,0.01,0.01
2023-03-21,0.01,0.01,4.4,4.4,2.75,3.75,2.25,0.01,0.01
2023-03-22,0.01,0.01,0.01,7.7,0.01,3.75,0.01,2.55,2.55
2023-03-23,3.25,0.01,0.01,14.3,0.01,6.5,0.01,2.25,0.01
2023-03-24,7.0,3.3,13.2,9.9,2.25,13.5,6.75,0.01,0.01
2023-03-25,3.75,13.2,22.0,16.5,9.0,17.25,11.55,7.05,4.5
2023-03-26,7.0,13.2,15.4,14.3,13.5,16.75,11.25,11.55,4.8
2023-03-27,0.01,0.01,0.01,8.8,9.0,3.25,4.5,2.25,2.25
2023-03-28,3.25,0.01,0.01,4.4,9.0,3.25,2.25,4.5,0.01
2023-03-29,0.01,0.01,3.3,4.4,0.01,3.75,0.01,0.01,0.01
2023-03-30,5.6,6.6,11.0,11.0,0.01,9.75,4.5,2.25,0.01
2023-03-31,0.01,3.3,7.7,3.3,0.01,3.75,4.5,2.25,0.01
2023-04-01,5.5,3.3,22.0,15.4,4.5,17.25,7.05,4.5,2.25
2023-04-02,9.75,19.8,16.5,14.3,2.25,13.0,9.0,6.75,2.55
2023-04-03,10.25,15.4,18.7,17.6,9.5,7.0,6.75,11.55,7.05
2023-04-04,0.01,5.5,0.01,0.01,0.01,3.25,2.25,0.01,0.01
2023-04-05,0.01,5.5,17.6,13.2,6.75,9.75,7.05,4.8,7.05
2023-04-06,6.5,8.8,16.5,5.5,4.5,3.75,6.75,4.5,4.5
2023-04-07,6.5,6.6,5.5,11.0,2.25,0.01,4.8,0.01,2.25
2023-04-08,3.75,16.5,17.6,22.0,0.01,7.0,13.5,9.0,4.5
2023-04-09,7.0,5.5,12.1,18.7,9.0,10.25,11.55,11.25,4.5
2023-04-10,3.75,12.1,9.9,5.5,4.5,3.75,4.5,2.25,4.5
2023-04-11,3.75,0.01,5.5,14.3,2.25,3.25,4.8,4.8,2.25
2023-04-12,0.01,6.6,3.3,7.7,0.01,0.01,2.25,4.8,2.55
2023-04-13,3.25,9.9,3.3,9.9,0.01,6.5,0.01,3.6,2.25
2023-04-14,7.0,5.5,11.0,35.2,2.25,10.25,7.05,5.1,2.55
2023-04-15,0.01,8.8,17.6,16.1,2.25,16.75,13.8,6.75,4.5
2023-04-16,3.25,3.3,9.9,6.6,6.75,6.5,2.25,6.75,2.25
2023-04-17,13.0,9.9,25.3,17.6,6.75,22.75,6.75,6.75,4.5
2023-04-18,6.5,7.7,7.7,9.9,0.01,7.0,4.5,2.25,2.25
2023-04-19,6.5,7.7,6.6,6.6,0.01,10.25,4.8,0.01,0.01
2023-04-20,7.0,5.5,0.01,9.9,0.01,3.25,0.01,0.01,0.01
2023-04-21,3.75,11.0,9.9,12.1,4.5,10.75,9.0,6.75,4.5
2023-04-22,7.0,5.7,13.2,18.7,0.01,10.75,6.75,4.8,0.01
2023-04-23,24.75,11.0,28.6,30.8,15.75,17.25,14.1,11.55,9.0
2023-04-24,7.0,11.0,17.6,4.4,2.25,10.75,4.5,2.25,0.01
2023-04-25,3.75,0.01,4.4,20.9,4.5,3.75,9.3,9.3,2.55
2023-04-26,13.0,7.7,17.6,7.7,0.01,9.75,2.25,0.01,2.25
2023-04-27,6.5,11.0,7.7,18.3,0.01,6.5,6.75,9.0,6.75
2023-04-28,3.25,22.0,9.9,22.0,4.5,7.0,9.3,4.5,2.25
2023-04-29,3.75,3.3,13.2,16.5,6.75,10.75,11.55,7.05,2.25
2023-04-30,10.25,9.9,16.5,8.8,4.5,13.5,9.0,4.5,2.55
2023-05-01,0.01,4.4,8.8,13.2,4.5,17.25,3.0,2.25,0.01
2023-05-02,0.01,0.01,8.8,4.4,0.01,3.25,0.01,7.05,2.55
2023-05-03,0.01,0.01,3.3,4.4,0.01,0.01,2.25,2.25,0.01
2023-05-04,6.5,3.3,4.4,9.9,0.01,6.5,0.01,2.25,2.25
2023-05-05,0.01,0.01,3.3,8.8,0.01,0.01,0.01,4.5,0.01
2023-05-06,7.0,3.3,25.3,24.2,0.01,13.5,9.0,9.0,4.5
2023-05-07,10.25,7.7,16.1,11.0,4.5,13.5,9.3,4.8,4.8
2023-05-08,6.5,3.3,11.0,8.8,6.75,8.85,6.75,6.75,4.5
2023-05-09,7.5,7.7,9.9,14.3,4.5,7.0,2.25,6.75,2.25
2023-05-10,13.6,11.0,20.9,30.8,6.75,13.5,7.05,11.85,9.3
2023-05-11,10.25,3.3,9.9,9.9,13.5,7.5,6.75,9.3,2.25
2023-05-12,7.0,9.9,7.7,15.4,2.25,7.0,4.8,4.5,0.01
2023-05-13,7.0,17.6,16.5,19.8,13.5,10.25,13.5,9.3,2.25
2023-05-14,0.01,0.01,6.6,0.01,9.0,3.25,6.0,4.5,0.01
2023-05-15,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
