,3669,3682,3679,3681,3671,3674,3677
2022-05-02,0.01,0.01,4.0,0.01,2.0,2.0,2.0
2022-05-03,6.0,7.7,0.01,0.01,0.01,0.01,0.01
2022-05-04,0.01,0.01,2.25,0.01,2.0,0.01,0.01
2022-05-05,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-06,0.01,0.01,2.0,4.0,2.0,2.0,2.0
2022-05-07,3.0,0.01,4.25,4.25,2.0,2.0,0.01
2022-05-08,3.0,0.01,6.0,4.0,2.0,2.0,2.0
2022-05-09,0.01,0.01,4.0,4.0,2.0,2.0,2.0
2022-05-10,0.01,0.01,2.25,2.25,2.0,2.0,0.01
2022-05-11,3.0,0.01,8.0,2.25,4.0,4.0,0.01
2022-05-12,6.0,0.01,6.75,6.25,2.0,4.0,2.0
2022-05-13,0.01,0.01,4.0,4.0,4.0,2.0,2.0
2022-05-14,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-15,6.0,0.01,6.0,10.0,4.0,4.0,2.0
2022-05-16,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-17,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-18,0.01,0.01,2.25,2.25,2.0,2.0,0.01
2022-05-19,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-20,12.0,0.01,10.5,6.0,2.0,2.0,2.0
2022-05-21,9.0,0.01,8.0,2.0,4.0,4.0,0.01
2022-05-22,3.0,1.9,6.0,4.18,0.01,2.0,2.0
2022-05-23,3.0,0.01,2.25,2.25,0.01,0.01,0.01
2022-05-24,3.0,0.01,6.5,2.25,0.01,4.0,2.0
2022-05-25,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-26,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-27,3.0,0.01,4.0,6.5,0.01,2.0,4.0
2022-05-28,0.01,0.01,2.0,0.01,0.01,0.01,0.01
2022-05-29,0.01,0.01,2.0,2.0,0.01,2.0,2.0
2022-05-30,6.0,0.95,10.0,14.5,4.0,8.0,8.0
2022-05-31,0.01,0.01,0.01,0.01,0.01,0.01,0.01
