,4231,4020,4228,5522,4230,4232,4233,4234
2022-04-07,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-08,7.55,6.25,4.4,9.65,7.2,5.5,5.25,5.25
2022-04-09,10.2,5.9,6.7,6.35,6.0,9.0,3.5,1.75
2022-04-10,2.25,1.5,0.01,1.5,0.01,1.75,0.01,0.01
2022-04-11,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-12,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-13,2.65,2.55,2.55,2.55,0.01,1.75,1.75,2.0
2022-04-14,2.25,2.55,0.01,2.55,0.01,1.75,0.01,0.01
2022-04-15,2.25,4.85,4.85,3.35,1.85,3.5,3.5,3.5
2022-04-16,0.01,2.2,1.5,2.2,0.01,5.25,1.75,1.75
2022-04-17,4.5,4.75,2.9,2.9,2.9,1.75,1.75,1.75
2022-04-18,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-19,2.25,1.5,0.01,1.5,0.01,1.75,0.01,0.01
2022-04-20,2.25,0.01,0.01,1.5,0.01,1.75,0.01,0.01
2022-04-21,4.5,4.05,0.01,4.4,2.55,3.5,5.25,0.01
2022-04-22,2.25,3.35,1.5,1.5,0.01,1.75,1.75,0.01
2022-04-23,2.65,6.95,6.6,6.25,4.75,7.25,7.25,5.25
2022-04-24,6.75,8.9,4.85,7.75,6.85,5.25,7.0,1.75
2022-04-25,13.5,9.25,4.75,10.05,8.55,10.5,5.25,2.0
2022-04-26,2.25,1.5,1.5,1.85,0.01,1.75,1.75,3.5
2022-04-27,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-04-28,4.5,3.35,3.35,3.35,3.35,3.5,3.5,0.01
2022-04-29,2.25,3.35,1.85,4.85,3.35,3.5,3.5,3.5
2022-04-30,2.25,6.25,5.2,5.2,3.7,5.25,5.25,1.75
2022-05-01,4.5,3.0,0.01,4.85,0.01,2.0,0.01,1.75
2022-05-02,2.25,1.85,0.01,1.85,1.85,1.75,1.75,0.01
2022-05-03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-04,6.75,3.35,3.0,4.85,3.0,3.5,3.5,0.01
2022-05-05,2.25,2.9,0.01,4.4,3.25,3.5,3.75,2.0
2022-05-06,0.01,1.5,6.4,8.6,5.0,7.0,8.75,8.75
2022-05-07,0.01,1.85,0.01,0.01,0.01,0.01,1.75,0.01
2022-05-08,2.65,1.85,3.35,1.85,1.85,1.75,1.75,1.75
2022-05-09,2.25,1.5,1.5,3.35,1.85,3.75,3.5,0.01
2022-05-10,4.5,4.5,4.5,4.5,1.85,7.0,1.75,3.5
2022-05-11,0.01,0.01,0.01,1.5,0.01,1.75,0.01,1.75
2022-05-12,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-13,5.3,7.3,7.4,12.5,9.5,11.0,9.0,9.25
2022-05-14,2.25,1.85,1.5,2.2,1.5,1.75,3.75,3.5
2022-05-15,2.25,3.35,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-16,2.25,1.85,0.01,3.35,2.2,1.75,0.01,0.01
2022-05-17,0.01,0.01,0.01,0.01,0.01,1.75,1.75,0.01
2022-05-18,0.01,0.01,0.01,0.01,0.01,1.75,0.01,0.01
2022-05-19,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2022-05-20,2.25,3.0,3.0,4.5,0.01,3.5,3.5,3.5
2022-05-21,9.4,1.5,12.85,10.9,8.45,7.25,10.75,3.75
